Q2,x,y,gen,rec,gen_rec,purity,stability
18.0,0.005,0.6923076923076923,561764.1274101225,259222.34089240571,225385.20434399025,0.8694667425966186,0.40120967741937197
18.0,0.008,0.43269230769230765,626604.8457452608,396670.4090522994,348176.7248010716,0.8777481678880814,0.5556559722849941
18.0,0.013,0.26627218934911245,636231.8519609582,522736.99927099555,434347.8686729512,0.8309108964521144,0.6826880284824289
18.0,0.02,0.17307692307692307,658600.4840503727,578686.8942186957,442559.1386804578,0.7647644055909915,0.671969045571805
18.0,0.032,0.10817307692307691,616789.0747018047,536903.7995942914,375736.3896538524,0.6998206940196282,0.6091813312930476
18.0,0.05,0.06923076923076923,592060.8822654055,525068.2448938164,320239.5302927733,0.6099007765315055,0.5408895265423367
18.0,0.08,0.04326923076923077,564029.3053432278,479250.3020760683,240863.92022020958,0.5025848062626339,0.4270414993306723
18.0,0.13,0.026627218934911243,417170.2693469029,329153.94928368053,112409.45493036215,0.34151027254873473,0.26945701357468194
18.0,0.2,0.01730769230769231,367053.20757694886,231151.96983201994,70220.51592627003,0.3037850639010339,0.19130881974801714
18.0,0.32,0.010817307692307692,219533.4946834683,89752.9564786122,22746.161744934398,0.25343077974656714,0.10361134995701077
18.0,0.5,0.006923076923076923,219533.4946834683,89752.9564786122,22746.161744934398,0.25343077974656714,0.10361134995701077
22.0,0.005,0.8461538461538461,407071.3510618086,156826.8600746597,147142.18323797913,0.9382460579006043,0.36146533735221636
22.0,0.008,0.5288461538461539,505889.7383935259,279928.8013248867,239448.18401201878,0.8553895950639038,0.47332089552240486
22.0,0.013,0.3254437869822486,548833.7367086466,425541.9894580036,358464.4079139247,0.842371415263831,0.6531384350816954
22.0,0.02,0.21153846153846154,544775.292911833,490547.87701743084,384702.71897239407,0.7842307285303454,0.7061677061677147
22.0,0.032,0.13221153846153846,542604.4973926072,481671.2109920746,350441.9027341769,0.7275541795665739,0.6458514524265194
22.0,0.05,0.08461538461538462,507022.3273600785,436391.24793343904,280598.91646343115,0.6429984968585569,0.5534251675353827
22.0,0.08,0.052884615384615384,474743.54181332845,389945.66206339316,211322.2246759617,0.5419273638223143,0.4451292246521063
22.0,0.13,0.03254437869822485,354594.7289448699,270693.48212678876,102216.15423138687,0.377608479629038,0.28826191109930116
22.0,0.2,0.021153846153846155,323542.91477855184,203625.33882409695,68899.16213195842,0.3383624185960344,0.21295215869312512
22.0,0.32,0.013221153846153846,191596.30017517,81862.5866782943,23878.750711487162,0.29169308814204087,0.12463054187192357
22.0,0.5,0.008461538461538461,191596.30017517,81862.5866782943,23878.750711487162,0.29169308814204087,0.12463054187192357
22.0,0.8,0.005288461538461539,50211.44418383827,53887.639204440595,4530.355866210991,0.08407040896751083,0.09022556390977482
27.0,0.008,0.6490384615384616,443502.96281925164,200307.79697623654,178099.6149904178,0.8891297177590475,0.40157480314962807
27.0,0.013,0.3994082840236687,474743.54181332845,308621.05514422007,256342.6360964289,0.8306064405639427,0.5399602385686041
27.0,0.02,0.25961538461538464,501453.76494119474,442398.688576862,352990.2279089203,0.7979007104303206,0.7039337474120178
27.0,0.032,0.1622596153846154,491732.37631161796,464814.5118732162,345911.54686796636,0.7441926575698607,0.703454894433791
27.0,0.05,0.10384615384615385,474837.92422720784,432087.4098605391,299569.78165318776,0.6933082862791053,0.6308884913536201
27.0,0.08,0.06490384615384616,439633.2838501968,385641.82399049314,230859.38434899464,0.5986367919333506,0.5251180764276687
27.0,0.13,0.03994082840236687,324297.97408958693,268631.2263835242,114863.39769122656,0.42758766074066296,0.35419091967406396
27.0,0.2,0.025961538461538463,288432.6568154202,200397.46026942195,71069.95765118464,0.35464500176616753,0.24640052356021946
27.0,0.32,0.01622596153846154,170737.78670782567,79621.00434865855,25200.10450579872,0.31650071123755286,0.14759535655058184
27.0,0.5,0.010384615384615384,170737.78670782567,79621.00434865855,25200.10450579872,0.31650071123755286,0.14759535655058184
27.0,0.8,0.006490384615384616,43793.44004003952,48507.84161331517,5285.415177246153,0.10896001556571694,0.12068965517241388
35.0,0.008,0.8413461538461539,306270.9330386242,119463.65373114386,117317.34045209098,0.9820337549370186,0.38305084745765267
35.0,0.013,0.5177514792899409,385080.2486279116,202997.69577179904,173474.87671032787,0.8545657429793715,0.45049019607845436
35.0,0.02,0.33653846153846156,407732.0279589643,308890.0450237763,243506.6278088324,0.7883278588343269,0.5972222222222382
35.0,0.032,0.21033653846153846,389704.98690800153,368695.46157844935,259929.16782384558,0.7049969281179748,0.6669895858561533
35.0,0.05,0.1346153846153846,394140.9603603327,367798.8286465952,246432.48263909336,0.6700197592958665,0.6252394636015479
35.0,0.08,0.08413461538461539,374509.41827342036,334264.7569952493,199618.80535491783,0.597187711768713,0.533014112903246
35.0,0.13,0.051775147928994084,282675.32956877764,251595.20067829496,113825.19113855316,0.45241400007505317,0.4026711185309095
35.0,0.2,0.03365384615384615,246526.86505297275,182913.11809826567,70503.66316790823,0.38544891640867357,0.2859877488514636
35.0,0.32,0.021033653846153848,148652.3018600493,69040.73575277772,22085.484847778618,0.3198906356801108,0.14857142857142766
35.0,0.5,0.013461538461538462,148652.3018600493,69040.73575277772,22085.484847778618,0.3198906356801108,0.14857142857142766
35.0,0.8,0.008413461538461538,33788.904168823814,37658.58313787889,3586.5317274170357,0.09523809523809519,0.10614525139664753
45.0,0.013,0.6656804733727811,294189.98406206275,125632.6744861601,122791.52045709622,0.9773852300710444,0.41738851459739684
45.0,0.02,0.4326923076923077,308064.1989023325,181837.15858004068,157146.71910919406,0.8642167549050299,0.5101102941176727
45.0,0.032,0.2704326923076923,311178.81856035226,266479.30734707415,197825.5394912095,0.7423673585039493,0.6357294510160941
45.0,0.05,0.17307692307692307,300796.7530336198,272486.7479904971,181025.46982067876,0.6643459586775646,0.60181989331662
45.0,0.08,0.10817307692307693,297115.8388923237,258140.6210808304,164036.63532238925,0.6354545620738442,0.552096569250342
45.0,0.13,0.06656804733727811,221609.9077888148,182554.464925524,89002.61628827077,0.4875400682452813,0.40161839863715226
45.0,0.2,0.04326923076923077,193767.0956943959,136198.5423486635,55591.241774963695,0.40816326530611513,0.286897223575259
45.0,0.32,0.027043269230769232,120715.10735174941,58550.13045008263,22934.92657269319,0.3917143547997138,0.18999218139170895
45.0,0.5,0.01730769230769231,120715.10735174941,58550.13045008263,22934.92657269319,0.3917143547997138,0.18999218139170895
45.0,0.8,0.010817307692307692,27654.047266663045,30575.182976230397,4530.355866210991,0.1481710140453765,0.1638225255972689
60.0,0.013,0.8875739644970415,131852.23218951857,49852.877859568645,49267.620045044336,0.9882603003145991,0.3736578382247578
60.0,0.02,0.5769230769230769,182063.676373352,94594.77431062546,90229.58766870298,0.9538538288850047,0.4955935717988696
60.0,0.032,0.3605769230769231,184989.53120361298,136652.6191079409,110710.57148053293,0.8101606262890831,0.59846938775512
60.0,0.05,0.23076923076923078,187065.94430895947,158524.7023518323,115995.98665777937,0.7317218385330003,0.6200807265388699
60.0,0.08,0.14423076923076922,186877.1794812007,149648.03632647602,107501.56940863331,0.7183627132540857,0.5752525252525424
60.0,0.13,0.08875739644970414,133739.8804671063,103561.10362916853,58705.86143298368,0.5668717247664485,0.4389555398729592
60.0,0.2,0.057692307692307696,122697.13804321682,87242.38426942014,41150.7324514165,0.47168280413262953,0.3353846153846086
60.0,0.32,0.036057692307692304,68332.86764868202,34341.04129001821,14157.362081909307,0.4122577985433533,0.20718232044198967
60.0,0.5,0.023076923076923078,68332.86764868202,34341.04129001821,14157.362081909307,0.4122577985433533,0.20718232044198967
60.0,0.8,0.014423076923076924,18310.188292602736,17753.332050714307,3209.002071899453,0.18075491759702306,0.17525773195876312
70.0,0.02,0.6730769230769231,136288.20564184972,52137.575540859696,52099.09246142614,0.9992618935760946,0.3822714681440357
70.0,0.032,0.4206730769230769,132796.05632831244,88254.60181453644,83528.43628326553,0.9464485088131409,0.6289978678038277
70.0,0.05,0.2692307692307692,128926.37735925727,112446.41009455168,91267.79422137639,0.8116559180914087,0.7079062957540171
70.0,0.08,0.16826923076923078,129964.58391193068,106251.00242473144,78526.1683476573,0.7390628469908835,0.6042120551924349
70.0,0.13,0.10355029585798817,101083.56526483406,76931.10555309562,52476.62211694371,0.6821248926512029,0.5191409897292156
70.0,0.2,0.0673076923076923,85227.31973309474,59805.41655467856,35676.55244641168,0.5965438333464917,0.4186046511627899
70.0,0.32,0.042067307692307696,51532.79797814978,26361.00819651532,14062.979668029911,0.5334765485141386,0.2728937728937734
70.0,0.5,0.026923076923076925,51532.79797814978,26361.00819651532,14062.979668029911,0.5334765485141386,0.2728937728937734
70.0,0.8,0.016826923076923076,9815.771043457125,12014.881286847032,2359.5603469848916,0.19638648860958424,0.24038461538461597
90.0,0.02,0.8653846153846154,94766.6642863449,34496.745908227276,34874.74664828727,1.010957576725225,0.36800648108611794
90.0,0.032,0.5408653846153846,127174.63595902764,67484.2663369422,66148.52581683392,0.9802066378933565,0.5201392975730259
90.0,0.05,0.34615384615384615,135471.03547156102,110280.88131996413,102197.59160058708,0.9267027101830594,0.7543870263104402
90.0,0.08,0.21634615384615385,128658.90599328566,115876.31954115488,99869.6278904872,0.8618639967678409,0.776235637319185
90.0,0.13,0.13313609467455623,103073.60482770191,92610.84459993936,71225.07562758167,0.7690792145915524,0.6910117847012499
90.0,0.18,0.09615384615384616,88798.32056305447,72471.764686782,50049.74161771292,0.6906102236370878,0.5636338761854542
90.0,0.32,0.054086538461538464,54683.973778098574,33819.44347076131,20618.375698078966,0.6096604078037132,0.3770460387854405
90.0,0.5,0.03461538461538462,54683.973778098574,33819.44347076131,20618.375698078966,0.6096604078037132,0.3770460387854405
90.0,0.8,0.021634615384615384,13186.335605689892,14523.031195141306,5030.591867687783,0.34638718323284823,0.3815003666004896
120.0,0.032,0.7211538461538461,83918.37891444832,34084.03450020557,33606.76409920691,0.9859972445164675,0.4004696531789271
120.0,0.05,0.46153846153846156,87974.8381264274,58118.47975826073,56178.01883252853,0.9666119806677085,0.6385691639670411
120.0,0.08,0.28846153846153844,90785.25493472682,79575.9512345473,73607.45381733256,0.9249962165124133,0.8107864418099081
120.0,0.13,0.17751479289940827,70918.3063427246,65370.689086343824,55038.08709582887,0.8419383039259797,0.7760772913815525
120.0,0.18,0.1282051282051282,63414.76632056596,57317.79898256291,44354.258797611896,0.7738304607806947,0.6994310847634145
120.0,0.25,0.09230769230769231,57927.32897102773,49492.440466120584,36189.80090683485,0.7312187591882464,0.6247448579052406
120.0,0.4,0.057692307692307696,36953.797709091,28571.05501767425,19172.681656598073,0.6710526315789781,0.5188284518828062
120.0,0.65,0.03550295857988166,8449.440824944242,9942.26632268411,3920.03121157264,0.394279441361248,0.46393972012917295
150.0,0.032,0.9014423076923077,39861.229984343576,13595.980988762598,12906.088838099779,0.9492576408254004,0.3237754791603005
150.0,0.05,0.5769230769230769,61856.4553826308,31635.53108005419,30911.5531579166,0.97711503814159,0.4997304317989828
150.0,0.08,0.3605769230769231,63878.62152193577,49380.11474578888,46555.29720411176,0.9427944313977517,0.7288087327952871
150.0,0.13,0.22189349112426035,50726.96228309773,46220.59384312519,40588.84598649229,0.8781550086581036,0.800143437723976
150.0,0.18,0.16025641025641027,46370.361470232296,43135.956754015984,35083.21823690034,0.8133172619066592,0.7565871199736539
150.0,0.25,0.11538461538461539,42720.15452611957,38835.897767984185,29941.398488386145,0.7709722243905341,0.7008728975940302
150.0,0.4,0.07211538461538461,27564.519548036526,22917.3270943184,16519.91498210073,0.7208482435194766,0.5993180818302155
150.0,0.65,0.04437869822485207,6133.196551439659,6998.756420661624,3262.1450762971017,0.4661035304310128,0.53188334157192
200.0,0.05,0.7692307692307693,42147.15692442746,16149.292804157125,15655.870979550167,0.9694462271140479,0.3714573442669489
200.0,0.08,0.4807692307692308,45066.71613304918,28418.40724389032,27252.25101378141,0.9589647575917675,0.604709048099386
200.0,0.13,0.2958579881656805,36614.24357475493,31157.426731975636,28140.548883070234,0.9031730741162491,0.7685683530677333
200.0,0.18,0.21367521367521367,34255.55503445618,31791.059000513476,27052.156613190753,0.8509360009917826,0.7897159040622802
200.0,0.25,0.15384615384615385,31751.343293728904,28769.785138260882,23326.156335525342,0.8107866021044394,0.7346510073522593
200.0,0.4,0.09615384615384616,20309.581659954078,17594.816038606932,13227.452572381742,0.7517812373461464,0.6512912374981756
200.0,0.65,0.05917159763313609,4720.408813935507,5164.102988578712,2801.3216082699964,0.5424604455925053,0.5934489402697463
250.0,0.08,0.6009615384615384,26366.984877834868,12946.259304884903,12496.804836891617,0.96528306305253,0.47395653673685406
250.0,0.13,0.3698224852071006,21616.25873047791,16056.81771406693,14670.557643308297,0.9136653292424084,0.6786816269285072
250.0,0.18,0.2670940170940171,20151.93152615538,17940.433639627157,15586.141112677666,0.8687717045061114,0.7734316232887288
250.0,0.25,0.19230769230769232,18987.74592271883,17326.962397816256,14373.447775764595,0.8295422732363119,0.7569854702219694
250.0,0.4,0.1201923076923077,11893.489901777364,10483.733897615797,8194.775224192497,0.7816657027183938,0.6890135100688881
250.0,0.65,0.07396449704142012,2752.813874793459,2848.465061742508,1758.4053385244426,0.6173168005960246,0.6387665198237836
300.0,0.08,0.7211538461538461,21640.512597216173,8228.182076162107,7670.285355977438,0.932196843115449,0.35444101989359256
300.0,0.13,0.4437869822485207,18369.272320893164,11486.02494057445,10665.63789815288,0.9285751992820815,0.5806238653243662
300.0,0.18,0.32051282051282054,17750.798719067498,14193.362815232882,12769.660837697058,0.8996924128503324,0.7193851409052475
300.0,0.25,0.23076923076923078,16501.724582047034,15192.773711516367,12836.358971227277,0.844898977301104,0.7778798456733744
300.0,0.4,0.14423076923076922,10941.525632300603,9645.611215141751,7861.284556541304,0.8150115509736284,0.7184815738432231
300.0,0.65,0.08875739644970414,2619.417607732981,2750.540074786748,1755.373605182159,0.6381923394874568,0.6701388888888842
400.0,0.13,0.591715976331361,14097.56004161687,6470.516613096877,5957.356017587211,0.9206924846663733,0.42258064516134186
400.0,0.18,0.42735042735042733,13494.245106502618,9236.630387267818,8373.647491387175,0.9065695107741654,0.6205347113008993
400.0,0.25,0.3076923076923077,12702.96270416684,10892.71472548973,9586.340828300246,0.8800690250216068,0.7546539379475408
400.0,0.4,0.19230769230769232,8622.249625454355,7756.234996231179,6639.496019601018,0.8560204819512567,0.7700421940928375
400.0,0.65,0.11834319526627218,2013.070939276264,1955.6195924399915,1394.5973374504122,0.7131230137198605,0.6927710843373436
500.0,0.13,0.7396449704142012,9137.64429364241,3035.191042519868,2664.893607867235,0.8779986401300112,0.2916390179163963
500.0,0.18,0.5341880341880342,9128.549093615562,4758.31270386463,4317.18827941179,0.9072939396995567,0.4729325805380396
500.0,0.25,0.38461538461538464,8597.995758716093,6414.086645602235,5742.102950285076,0.8952331434783628,0.6678420310296271
500.0,0.4,0.2403846153846154,5787.57895041933,5115.140495100832,4435.42587976085,0.8671171171171159,0.7663698271346239
500.0,0.65,0.14792899408284024,1330.9309372624568,1226.9424836221317,924.6786693964599,0.7536446750679459,0.6947608200455522
650.0,0.18,0.6944444444444444,6339.354418714943,2137.343312697582,1806.91307200098,0.8454014201960098,0.2850310856049694
650.0,0.25,0.5,6245.370685104152,3623.8453103326888,3222.732542847415,0.889312944362835,0.5160194174757252
650.0,0.4,0.3125,4083.744812055954,3335.209849846138,2922.59094196134,0.8762839741841633,0.7156644394951718
650.0,0.65,0.19230769230769232,982.2816028998459,941.8079627803614,736.7112021748845,0.7822308063737327,0.7500000000000001
800.0,0.18,0.8547008547008547,3274.272009666236,1025.4155810768686,876.1709359199243,0.8544544788365602,0.26759259259258583
