x,Q2,y,gen,rec,gen_rec,purity,stability
0.5,15.0,0.0057692307692307696,300513.6057919816,174418.70084912173,106840.8925114775,0.612554112554127,0.3555276381909769
0.005,18.0,0.6923076923076923,561764.1274101225,293096.85314304545,74184.57730920486,0.25310601773332314,0.1320564516129125
0.008,18.0,0.43269230769230765,626604.8457452608,389945.3438648649,162337.7518725603,0.4163089890074909,0.25907516192199526
0.013,18.0,0.26627218934911245,636231.8519609582,498999.8221803307,229821.1777963214,0.4605636466805546,0.36122237056818113
0.02,18.0,0.17307692307692307,658600.4840503727,570258.5446592673,271349.4399032513,0.4758358159549966,0.41200917168244483
0.032,18.0,0.10817307692307691,616789.0747018047,582339.4936358287,275407.8837000649,0.4729335494327536,0.44651874521807106
0.05,18.0,0.06923076923076923,592060.8822654055,572806.8698340107,282486.56474101887,0.4931619706706354,0.47712418300655013
0.08,18.0,0.04326923076923077,564029.3053432278,557851.6581562929,300891.13544749917,0.5393748159536683,0.5334672021419142
0.13,18.0,0.026627218934911243,417170.2693469029,420473.6538326814,214908.7564033784,0.5111111111111298,0.5151583710407427
0.2,18.0,0.01730769230769231,367053.20757694886,355538.55308366375,186782.7970673213,0.5253517387841999,0.5088711751093041
0.32,18.0,0.010817307692307692,219533.4946834683,140724.17909418087,85510.46697473295,0.607645875251504,0.3895098882201332
0.5,18.0,0.006923076923076923,219533.4946834683,140724.17909418087,85510.46697473295,0.607645875251504,0.3895098882201332
0.005,22.0,0.8461538461538461,407071.3510618086,188633.95207202973,36242.84692968804,0.19213321107670342,0.0890331555761708
0.008,22.0,0.5288461538461539,505889.7383935259,287171.69699454313,112975.74941363855,0.39340837065773,0.2233208955224073
0.013,22.0,0.3254437869822486,548833.7367086466,405655.6148536178,195088.4494887073,0.4809213587715423,0.35546001719692344
0.02,22.0,0.21153846153846154,544775.292911833,485408.7545816991,237843.68297606922,0.48998638926698174,0.4365904365904532
0.032,22.0,0.13221153846153846,542604.4973926072,485125.60734006093,246621.24746685213,0.5083657587548801,0.4545138284919278
0.05,22.0,0.08461538461538462,507022.3273600785,479840.1921628153,244167.3047059881,0.5088512981904177,0.4815711094564573
0.08,22.0,0.052884615384615384,474743.54181332845,443786.1100608898,242657.1860839179,0.5467886005955077,0.5111332007952453
0.13,22.0,0.03254437869822485,354594.7289448699,342702.54479606723,176495.11395446822,0.5150096392178691,0.4977375565611088
0.2,22.0,0.021153846153846155,323542.91477855184,289659.6281958522,165452.37153058004,0.5711958292603693,0.5113768961493825
0.32,22.0,0.013221153846153846,191596.30017517,135061.2342614177,90040.82284094418,0.6666666666666596,0.4699507389162677
0.5,22.0,0.008461538461538461,191596.30017517,135061.2342614177,90040.82284094418,0.6666666666666596,0.4699507389162677
0.8,22.0,0.005288461538461539,50211.44418383827,21613.572778381633,12836.008287597773,0.5938864628820937,0.2556390977443613
0.008,27.0,0.6490384615384616,443502.96281925164,221621.74136648685,75694.69593127527,0.3415490531955619,0.1706746116195044
0.013,27.0,0.3994082840236687,474743.54181332845,304194.5199332777,150256.80289599887,0.4939497362705822,0.3165009940358085
0.02,27.0,0.25961538461538464,501453.76494119474,419435.4472800082,227650.38227709552,0.5427542754275604,0.4539808018069063
0.032,27.0,0.1622596153846154,491732.37631161796,468042.39042789204,251151.60333306267,0.5366001209921515,0.5107485604606686
0.05,27.0,0.10384615384615385,474837.92422720784,464078.3290449578,253322.39885228855,0.5458612975391657,0.5334923474458516
0.08,27.0,0.06490384615384616,439633.2838501968,438123.1652281266,245960.57056969643,0.5613959500215586,0.5594675826535155
0.13,27.0,0.03994082840236687,324297.97408958693,312122.6426991461,171775.99326049892,0.5503477472029261,0.5296856810244704
0.2,27.0,0.025961538461538463,288432.6568154202,268423.58507299033,158279.3080757467,0.5896624472574086,0.548756544502643
0.32,27.0,0.01622596153846154,170737.78670782567,132229.76184503612,89568.91077154718,0.6773733047822893,0.5245992260917708
0.5,27.0,0.010384615384615384,170737.78670782567,132229.76184503612,89568.91077154718,0.6773733047822893,0.5245992260917708
0.8,27.0,0.006490384615384616,43793.44004003952,21047.27829510525,12836.008287597773,0.6098654708520157,0.2931034482758617
0.008,35.0,0.8413461538461539,306270.9330386242,147360.04469379954,43038.38072900437,0.2920627556705355,0.14052388289677084
0.013,35.0,0.5177514792899409,385080.2486279116,208962.66432897706,101555.47733423107,0.4859981933152844,0.2637254901960974
0.02,35.0,0.33653846153846156,407732.0279589643,296077.6323396505,163281.57601135416,0.5514823079375444,0.40046296296298667
0.032,35.0,0.21033653846153846,389704.98690800153,358516.0000430293,192917.6539694814,0.5381005420855062,0.49503511746187606
0.05,35.0,0.1346153846153846,394140.9603603327,382154.39379765064,214059.3146784639,0.5601383057545258,0.5431034482758808
0.08,35.0,0.08413461538461539,374509.41827342036,368468.94378513965,216230.1101976898,0.5868340163934607,0.5773689516129215
0.13,35.0,0.051775147928994084,282675.32956877764,291264.1292318018,165641.13635833882,0.5686973428386499,0.5859766277128784
0.2,35.0,0.03365384615384615,246526.86505297275,244922.36401702318,145537.68220202957,0.5942196531792174,0.5903522205207006
0.32,35.0,0.021033653846153848,148652.3018600493,124112.87425140783,88247.55697723557,0.7110266159695722,0.5936507936507933
0.5,35.0,0.013461538461538462,148652.3018600493,124112.87425140783,88247.55697723557,0.7110266159695722,0.5936507936507933
0.8,35.0,0.008413461538461538,33788.904168823814,21991.10243389922,12836.008287597773,0.583690987124461,0.3798882681564216
0.013,45.0,0.6656804733727811,294189.98406206275,132713.40216753318,57667.65488031035,0.4345277412714696,0.19602181584858
0.02,45.0,0.4326923076923077,308064.1989023325,189054.03846711112,105330.7738894071,0.5571463838775971,0.3419117647059039
0.032,45.0,0.2704326923076923,311178.81856035226,250679.69126366574,151578.15669031028,0.6046686746988206,0.48710949347894683
0.05,45.0,0.17307692307692307,300796.7530336198,265025.81817333243,157996.16083410854,0.5961538461538707,0.5252588641355761
0.08,45.0,0.10817307692307693,297115.8388923237,268801.1147285079,165169.22428894188,0.6144662921348546,0.5559085133418284
0.13,45.0,0.06656804733727811,221609.9077888148,217928.99364751874,125339.84563184004,0.5751407535730026,0.5655877342419356
0.2,45.0,0.04326923076923077,193767.0956943959,181591.76430395507,113447.66148303555,0.6247401247401431,0.5854846566001178
0.32,45.0,0.027043269230769232,120715.10735174941,98440.85767621084,71636.25213446104,0.7277085330776493,0.5934323690382974
0.5,45.0,0.01730769230769231,120715.10735174941,98440.85767621084,71636.25213446104,0.7277085330776493,0.5934323690382974
0.8,45.0,0.010817307692307692,27654.047266663045,20292.218984070074,14062.979668029911,0.6930232558139512,0.5085324232081875
0.013,60.0,0.8875739644970415,131852.23218951857,61141.01874446356,16988.834498291177,0.2778631244156289,0.1288475304223305
0.02,60.0,0.5769230769230769,182063.676373352,97006.53238769759,51249.6507365116,0.5283113361034962,0.28149300155521206
0.032,60.0,0.3605769230769231,184989.53120361298,129303.90701477487,75317.16627575767,0.5824817518248043,0.4071428571428623
0.05,60.0,0.23076923076923078,187065.94430895947,161960.22221704276,96270.06215698463,0.5944055944056016,0.5146316851665116
0.08,60.0,0.14423076923076922,186877.1794812007,159223.13221454056,100517.27078155766,0.6312981624185021,0.5378787878788025
0.13,60.0,0.08875739644970414,133739.8804671063,123452.19735425203,71353.10489282284,0.5779816513761328,0.5335215243471998
0.2,60.0,0.057692307692307696,122697.13804321682,108162.24630578911,67483.42592376741,0.6239092495636857,0.5499999999999851
0.32,60.0,0.036057692307692304,68332.86764868202,57478.890052551564,41717.02693469286,0.7257799671592822,0.6104972375690644
0.5,60.0,0.023076923076923078,68332.86764868202,57478.890052551564,41717.02693469286,0.7257799671592822,0.6104972375690644
0.8,60.0,0.014423076923076924,18310.188292602736,13968.597254150516,9438.241387939544,0.6756756756756761,0.5154639175257727
0.02,70.0,0.6730769230769231,136288.20564184972,56569.05463225396,25105.722091919324,0.4438066404879392,0.18421052631578683
0.032,70.0,0.4206730769230769,132796.05632831244,91480.01555533643,53326.06384185825,0.5829258283149419,0.4015636105188239
0.05,70.0,0.2692307692307692,128926.37735925727,115350.468427335,67955.33799316442,0.5891206071345334,0.527086383601742
0.08,70.0,0.16826923076923078,129964.58391193068,112598.21975812095,71164.34006506404,0.6320201173512021,0.5475671750181412
0.13,70.0,0.10355029585798817,101083.56526483406,81640.78800567752,52193.47487530553,0.6393063583814975,0.5163398692810364
0.2,70.0,0.0673076923076923,85227.31973309474,73995.81248144606,45114.793834351025,0.6096938775510202,0.5293466223698742
0.32,70.0,0.042067307692307696,51532.79797814978,42000.17417633104,30579.902096924354,0.7280898876404537,0.5934065934065994
0.5,70.0,0.026923076923076925,51532.79797814978,42000.17417633104,30579.902096924354,0.7280898876404537,0.5934065934065994
0.8,70.0,0.016826923076923076,9815.771043457125,7644.975524231034,4435.973452331596,0.5802469135802479,0.4519230769230779
0.02,90.0,0.8653846153846154,94766.6642863449,37273.85305154311,14939.150603949605,0.40079437409627106,0.1576414102622605
0.032,90.0,0.5408653846153846,127174.63595902764,71890.7776594223,40819.244001615356,0.5677952768155293,0.3209700086325881
0.05,90.0,0.34615384615384615,135471.03547156102,111286.8682365524,70627.65763383765,0.6346450282319999,0.5213487694103015
0.08,90.0,0.21634615384615385,128658.90599328566,125839.39398495939,79401.07761313074,0.6309715511076042,0.6171440445582093
0.13,90.0,0.13313609467455623,103073.60482770191,95541.91621528393,60685.83309346707,0.6351749629631052,0.5887621102891438
0.18,90.0,0.09615384615384616,88798.32056305447,89831.41871838627,57280.1670345876,0.6376406813094645,0.6450591257963458
0.32,90.0,0.054086538461538464,54683.973778098574,47371.60829832536,35872.42788936131,0.7572558580543156,0.6559952653574078
0.5,90.0,0.03461538461538462,54683.973778098574,47371.60829832536,35872.42788936131,0.7572558580543156,0.6559952653574078
0.8,90.0,0.021634615384615384,13186.335605689892,9844.335946998648,7872.995176632962,0.7997487305411687,0.5970570909203746
0.032,120.0,0.7211538461538461,83918.37891444832,36700.08901699139,18875.57178905437,0.5143195096969756,0.22492774566459772
0.05,120.0,0.46153846153846156,87974.8381264274,60023.44393484898,38754.64731440907,0.6456585089731669,0.4405196774413533
0.08,120.0,0.28846153846153844,90785.25493472682,82751.63470408777,56356.89109972342,0.681036589805754,0.6207714142593216
0.13,120.0,0.17751479289940827,70918.3063427246,69921.42246218758,44572.54359825651,0.6374662017547005,0.628505471956031
0.18,120.0,0.1282051282051282,63414.76632056596,64095.867990581144,42031.95105742058,0.6557669374817914,0.6628101544196536
0.25,120.0,0.09230769230769231,57927.32897102773,57888.31511784662,41792.44412337996,0.7219495685493806,0.7214633380434715
0.4,120.0,0.057692307692307696,36953.797709091,34204.01556763731,26636.809145298026,0.7787626307392072,0.7208138485518935
0.65,120.0,0.03550295857988166,8449.440824944242,8012.871223655483,5848.213617265002,0.7298524404086253,0.6921420882669587
0.032,150.0,0.9014423076923077,39861.229984343576,14724.973918066293,6078.625351278554,0.41281060225312843,0.15249467599635225
0.05,150.0,0.5769230769230769,61856.4553826308,33526.103339771005,20885.610994987786,0.6229656570381031,0.33764642454524535
0.08,150.0,0.3605769230769231,63878.62152193577,51694.085219287066,35140.82117040378,0.6797841768808928,0.5501186521117477
0.13,150.0,0.22189349112426035,50726.96228309773,48826.06547748421,31581.566226561074,0.6468177584598678,0.6225794884052042
0.18,150.0,0.16025641025641027,46370.361470232296,47495.13454022052,31196.536092091173,0.6568364611257784,0.6727688787183158
0.25,150.0,0.11538461538461539,42720.15452611957,43575.10332864431,31457.265159527484,0.7219091351838263,0.7363565396350373
0.4,150.0,0.07211538461538461,27564.519548036526,26724.729412224224,20809.81766143072,0.7786727169597478,0.7549494060712929
0.65,150.0,0.04437869822485207,6133.196551439659,5993.736817694614,4508.187479975656,0.7521497218007066,0.7350469599604531
0.05,200.0,0.7692307692307693,42147.15692442746,17199.72947624406,9653.038961830465,0.5612320225828585,0.22903179398645987
0.08,200.0,0.4807692307692308,45066.71613304918,29662.47902089614,20264.105659819837,0.6831561733442614,0.44964682139241513
0.13,200.0,0.2958579881656805,36614.24357475493,33082.274230991374,22086.177398531727,0.6676136363636531,0.6032127183902789
0.18,200.0,0.21367521367521367,34255.55503445618,34273.745434509896,22995.69740121653,0.6709420610349281,0.6712983449862703
0.25,200.0,0.15384615384615385,31751.343293728904,32342.531295474026,23304.934202129363,0.7205661792276175,0.7339826219803507
0.4,200.0,0.09615384615384616,20309.581659954078,19815.409125162,15531.569912516577,0.7838127294981904,0.7647410061203445
0.65,200.0,0.05917159763313609,4720.408813935507,4508.187479975656,3495.588543652938,0.7753866845998636,0.7405266538214494
0.08,250.0,0.6009615384615384,26366.984877834868,13473.02297310664,8664.693892246312,0.6431143114312072,0.32861906404513463
0.13,250.0,0.3698224852071006,21616.25873047791,16847.34218306726,11041.572832595932,0.6553895987043864,0.510799438990237
0.18,250.0,0.2670940170940171,20151.93152615538,19184.808589967204,12745.406970958797,0.6643489254109146,0.6324657740334426
0.25,250.0,0.19230769230769232,18987.74592271883,19096.888323041007,13733.75204054295,0.7191617717098308,0.7232955452658822
0.4,250.0,0.1201923076923077,11893.489901777364,11911.68030183106,9131.580826957845,0.7666072792059522,0.7677797603875058
0.65,250.0,0.07396449704142012,2752.813874793459,2707.337874659205,2067.6421394373683,0.7637178051511725,0.7511013215858996
0.08,300.0,0.7211538461538461,21640.512597216173,8964.32648986005,5308.565082338523,0.5921878334466374,0.24530680862991272
0.13,300.0,0.4437869822485207,18369.272320893164,12151.187235871392,8258.441624380433,0.6796407185629381,0.4495791384717675
0.18,300.0,0.32051282051282054,17750.798719067498,15210.206178234614,10620.16189801864,0.698226031492972,0.5982920580700803
0.25,300.0,0.23076923076923078,16501.724582047034,16559.327515550405,12060.235235602911,0.728304650311281,0.7308469593974306
0.4,300.0,0.14423076923076922,10941.525632300603,10926.36696558919,8467.631224997938,0.7749722530522141,0.7738985868662179
0.65,300.0,0.08875739644970414,2619.417607732981,2622.449341075265,2037.3248060145327,0.7768786127167598,0.7777777777777746
0.13,400.0,0.591715976331361,14097.56004161687,6730.938119582374,4459.679746499119,0.6625643658087622,0.3163440860215433
0.18,400.0,0.42735042735042733,13494.245106502618,9938.021896005037,6833.5269535071675,0.68761439902383,0.5064030554932059
0.25,400.0,0.3076923076923077,12702.96270416684,11657.014701079315,8667.725625588595,0.7435630689207294,0.6823389021480318
0.4,400.0,0.19230769230769232,8622.249625454355,8691.979492326856,6763.797086634645,0.7781653296128481,0.7844585091420643
0.65,400.0,0.11834319526627218,2013.070939276264,1955.4680057728758,1494.6445377457705,0.7643410852713133,0.7424698795180674
0.13,500.0,0.7396449704142012,9137.64429364241,3270.457867856141,1958.4997391151594,0.5988457329979304,0.21433311214333453
0.18,500.0,0.5341880341880342,9128.549093615562,5100.192314575704,3619.889610686565,0.7097555126188828,0.3965459980073162
0.25,500.0,0.38461538461538464,8597.995758716093,6903.25682037969,5066.026414955836,0.7338603425559933,0.5892101551481025
0.4,500.0,0.2403846153846154,5787.57895041933,5517.754682956091,4250.490145881551,0.7703296703296687,0.7344159245678348
0.65,500.0,0.14792899408284024,1330.9309372624568,1379.4386707389942,1052.0114697723668,0.7626373626373562,0.7904328018223175
0.18,650.0,0.6944444444444444,6339.354418714943,2272.873135233305,1449.1685376115167,0.6375932361322767,0.22859875657579645
0.25,650.0,0.5,6245.370685104152,3886.8455113784707,2910.4640085922056,0.7487984794023904,0.4660194174757249
0.4,650.0,0.3125,4083.744812055954,3735.0954776933413,2728.5600080551903,0.7305194805194778,0.6681514476614668
0.65,650.0,0.19230769230769232,982.2816028998459,958.0277361615781,730.6477354903176,0.7626582278481013,0.7438271604938272
0.18,800.0,0.8547008547008547,3274.272009666236,1097.738588810829,615.4418684835456,0.5606451980067938,0.18796296296295825
