x,Q2,y,gen,rec,gen_rec,purity,stability
0.02,8.5,0.16346153846153846,1526845.9406660956,1619986.3047493522,1057466.0544841844,0.6527623421160945,0.6925820256776257
0.032,8.5,0.10216346153846154,1505064.9714697192,1571274.4257580831,921334.9970068183,0.5863616067971752,0.612156295224332
0.05,8.5,0.06538461538461539,1433187.773121677,1498530.6807108063,717682.9350206773,0.478924418604666,0.5007598784194667
0.08,8.5,0.040865384615384616,1494174.486871531,1397249.173947656,577195.6837040345,0.4130943102104547,0.38629737609330617
0.13,8.5,0.02514792899408284,1054198.909104728,886485.4462926124,238501.61270034555,0.2690417690417679,0.2262396694214867
0.2,8.5,0.016346153846153847,991034.0984352302,576106.6352442156,163357.26897283897,0.28355387523629316,0.16483516483516364
0.32,8.5,0.010216346153846154,589175.2167620428,198206.81968704492,47918.13223203275,0.24175824175824134,0.08133086876155216
0.5,8.5,0.006538461538461538,589175.2167620428,198206.81968704492,47918.13223203275,0.24175824175824134,0.08133086876155216
0.005,10.0,0.7692307692307693,807931.0895604405,635031.4746279353,577021.8877354105,0.9086508476977261,0.7141969100970511
0.008,10.0,0.4807692307692307,892493.1979797807,866538.5594065865,638388.4843352356,0.7367109950334003,0.7152866663637005
0.013,10.0,0.2958579881656805,953504.1079534818,1047085.6869614114,665194.8356825331,0.635282139719524,0.6976318509106891
0.02,10.0,0.19230769230769232,958803.014491819,1028661.9159203526,611847.9781065127,0.5947998741249083,0.638137311688368
0.032,10.0,0.12019230769230768,989633.1221270415,1014741.6216284327,587618.0177821565,0.5790814186168508,0.5937735961375014
0.05,10.0,0.07692307692307693,896469.29770074,911571.3234073677,450545.1947548886,0.4942511717797277,0.5025773843124852
0.08,10.0,0.04807692307692308,938199.4635011959,830837.2959183054,351043.70207635866,0.42251798733753054,0.3741674513075558
0.13,10.0,0.029585798816568046,692209.8020143867,568235.0170869686,179881.51657146052,0.31656182945854877,0.25986560150981786
0.2,10.0,0.019230769230769232,647514.735923036,397052.9485671851,113821.02822287938,0.28666460892336076,0.17578137130829438
0.32,10.0,0.01201923076923077,369251.9147448648,166036.4411302414,31496.665767868973,0.18969730713008073,0.08529858481473723
0.5,10.0,0.007692307692307693,369251.9147448648,166036.4411302414,31496.665767868973,0.18969730713008073,0.08529858481473723
0.005,12.0,0.9230769230769231,491904.2061992164,362802.5135705263,343671.8986635756,0.9472698942499694,0.6986561495763909
0.008,12.0,0.5769230769230769,825660.4197244457,763004.7860981858,656231.5388864632,0.8600621527451563,0.7947959272475149
0.013,12.0,0.3550295857988166,871071.3835453129,913305.2547625746,634891.2600022898,0.695157787269425,0.7288624927824447
0.02,12.0,0.23076923076923078,927332.1187854063,992354.5813009386,613910.2450723954,0.6186400069495147,0.6620176662019189
0.032,12.0,0.14423076923076922,925679.5045957229,939497.7536339993,535662.5558304264,0.5701584210909192,0.5786695645426105
0.05,12.0,0.09230769230769231,915045.2915490641,851704.8998051896,466540.17102709756,0.5477720876489137,0.5098547310563173
0.08,12.0,0.057692307692307696,873873.6423886892,767051.055580073,351575.7056577203,0.4583472027058817,0.4023186975827603
0.13,12.0,0.03550295857988166,651417.4018991244,516417.2644780461,164255.4798964912,0.31806736760148346,0.25215089344807995
0.2,12.0,0.023076923076923078,586318.7733837672,374795.41370114445,106701.39442094669,0.2846923695443845,0.18198529411765346
0.32,12.0,0.014423076923076924,371191.5175613703,150183.58948572358,35207.86751936826,0.23443218822996043,0.09485094850947727
0.5,12.0,0.009230769230769232,371191.5175613703,150183.58948572358,35207.86751936826,0.23443218822996043,0.09485094850947727
0.8,12.0,0.0057692307692307696,90750.07485094559,101263.0955098635,5676.370477612453,0.05605566814871414,0.0625494853523342
0.008,15.0,0.7211538461538461,633741.6153485969,527834.1561350023,491832.35340836056,0.9317933439733035,0.7760770975057752
0.013,15.0,0.44378698224852076,688852.7059349975,693594.9901314805,562463.6468196408,0.8109396042682171,0.8165223740483016
0.02,15.0,0.28846153846153844,738790.3955797803,762573.669353051,514034.86578282155,0.6740789597664921,0.6957790313170253
0.032,15.0,0.18028846153846154,746263.0858287838,749662.6801929688,477318.0896554767,0.6367104862851268,0.6396110148278036
0.05,15.0,0.11538461538461539,728084.3297422657,704444.7615507067,412506.87230349024,0.5855773153815944,0.5665646896280728
0.08,15.0,0.07211538461538461,719893.1115847043,619741.5777286966,333756.2135254668,0.5385409427404511,0.4636191236651336
0.13,15.0,0.04437869822485207,535590.7030395706,427308.54721979756,170003.70316496005,0.39784765427945934,0.31741346927823694
0.2,15.0,0.028846153846153848,486946.363630162,324199.7923416373,109862.91721860456,0.3388741134751639,0.22561605430130277
0.32,15.0,0.018028846153846152,294524.5897181668,129909.84586738973,34561.192401665576,0.2660398230088364,0.11734569407171568
0.5,15.0,0.011538461538461539,294524.5897181668,129909.84586738973,34561.192401665576,0.2660398230088364,0.11734569407171568
0.8,15.0,0.007211538461538462,72786.87713698039,78966.21715058442,8191.218157567327,0.10373066424021686,0.11253701875616895
0.008,18.0,0.8653846153846153,380747.93874519976,291477.590253486,273112.4580431203,0.936992987370335,0.7173051519154509
0.013,18.0,0.5325443786982249,508717.75925948785,477174.38407376496,434206.4151419602,0.9099533202830886,0.8535310734463257
0.02,18.0,0.34615384615384615,547015.2967856432,557002.8347145998,448576.97331313236,0.8053405572755779,0.8200446604492571
0.032,18.0,0.21634615384615383,564331.8193818916,569792.6314869326,397345.9334329036,0.6973518284994111,0.7040998217469177
0.05,18.0,0.13846153846153847,573169.7126571554,535518.8502487148,344965.2488989811,0.6441701328324231,0.6018553340855328
0.08,18.0,0.08653846153846154,532429.1802419153,446924.35912344756,277136.2143310485,0.6200964630225024,0.520512820512821
0.13,18.0,0.05325443786982249,407908.29368871514,328942.0765381241,157645.023137752,0.4792485801660009,0.3864717280253556
0.2,18.0,0.03461538461538462,368820.37546312687,261975.27546046188,107635.48070207288,0.410861217772887,0.2918371322813043
0.32,18.0,0.021634615384615384,218216.92582924265,110725.15070887489,35279.72031022411,0.31862426995456195,0.16167270332563896
0.5,18.0,0.013846153846153847,218216.92582924265,110725.15070887489,35279.72031022411,0.31862426995456195,0.16167270332563896
0.013,22.0,0.6508875739644971,416315.07021885086,361132.12684154976,340151.1119116384,0.9419021090330272,0.8170521228857409
0.02,22.0,0.4230769230769231,452816.28797362815,451594.7905290785,401082.27855740837,0.8881463802704836,0.885750555379243
0.032,22.0,0.2644230769230769,471282.4552235844,474012.8612761071,385562.07573254243,0.8134000303168081,0.8181125171520023
0.05,22.0,0.16923076923076924,478755.1454725939,469629.8410338996,351288.29449429683,0.7480110159118691,0.7337535644604496
0.08,22.0,0.10576923076923077,452744.4351827723,413656.516957184,280800.7066646974,0.6788257773145684,0.6202190128550968
0.13,22.0,0.0650887573964497,350785.3249583058,294165.3257638875,165045.86059590566,0.561064973131402,0.4705038918475935
0.2,22.0,0.04230769230769231,320391.5944262767,245161.72240019045,114892.61257851482,0.4686400937866211,0.3586005830903658
0.32,22.0,0.026442307692307692,189188.3983234749,106916.95279351427,39016.065434728494,0.36491935483869553,0.2062286365362569
0.5,22.0,0.016923076923076923,189188.3983234749,106916.95279351427,39016.065434728494,0.36491935483869553,0.2062286365362569
0.8,22.0,0.010576923076923078,46129.491729457994,57841.49663896212,8694.187693558302,0.15031055900621154,0.18847352024922162
0.013,27.0,0.7988165680473374,313421.8737132582,245013.00283452662,227126.6718953694,0.9269984419919255,0.7246675836772065
0.02,27.0,0.5192307692307693,390304.35992902925,370688.54802537925,345827.4823892514,0.932932738902887,0.8860456553755504
0.032,27.0,0.3245192307692308,408195.7048521386,408554.9688064179,361275.8324232615,0.8842771720014051,0.8850554479845079
0.05,27.0,0.2076923076923077,421991.44069646386,424218.87721299555,352797.2031022699,0.8316395663956613,0.8360292865656368
0.08,27.0,0.12980769230769232,403022.3039105166,391741.41574614646,298260.93484267156,0.7613719735876702,0.7400606168657472
0.13,27.0,0.07988165680473373,319026.39140001533,300991.34089519427,194721.06321937617,0.6469324421102811,0.6103603603603523
0.2,27.0,0.051923076923076926,282956.2903903732,257951.51917253368,138891.44472437233,0.538440111420601,0.49085830370745387
0.32,27.0,0.03245192307692308,171728.1701455007,115395.58211450584,49937.68964481823,0.432752179327503,0.2907949790794798
0.5,27.0,0.02076923076923077,171728.1701455007,115395.58211450584,49937.68964481823,0.432752179327503,0.2907949790794798
0.8,27.0,0.012980769230769231,41459.060323827514,55111.090586439685,9412.715602116838,0.1707953063885271,0.22703639514731414
0.02,35.0,0.6730769230769231,310547.76207902376,274734.68935572635,254933.70195658752,0.9279268757593967,0.8209162424803295
0.032,35.0,0.4206730769230769,327002.0511850159,321181.97512569115,294812.00088159024,0.9178970917225934,0.901560096682046
0.05,35.0,0.2692307692307692,348629.74123263,351144.5889125851,305518.0667191135,0.8700634335993428,0.8763396537510282
0.08,35.0,0.16826923076923078,346474.15750695416,341085.1981927646,280369.5899195622,0.821992837581627,0.8092077975943556
0.13,35.0,0.10355029585798817,268226.46826492174,266214.59012095764,187751.34250635767,0.7052631578947296,0.6999732118939118
0.2,35.0,0.0673076923076923,240347.58541284778,225545.91049654045,139322.5614695075,0.6177126473399059,0.5796711509715878
0.32,35.0,0.042067307692307696,146579.69334594943,110437.73954545145,51734.00941621457,0.46844502277161393,0.3529411764705686
0.5,35.0,0.026923076923076925,146579.69334594943,110437.73954545145,51734.00941621457,0.46844502277161393,0.3529411764705686
0.8,35.0,0.016826923076923076,36716.77612734118,49578.42569053896,10921.624210089762,0.22028985507246415,0.2974559686888459
0.02,45.0,0.8653846153846154,184517.96691784394,139199.27677541814,127323.14539657874,0.9146825209587822,0.690031152647964
0.032,45.0,0.5408653846153846,250766.2400869476,235183.07074087168,220085.09839149503,0.9358033199336366,0.8776504297994238
0.05,45.0,0.34615384615384615,258598.19429023642,253784.05730289375,229354.10841190108,0.9037372593431459,0.8869130313976076
0.08,45.0,0.21634615384615385,262118.9810421736,258095.2247542454,222528.0932805943,0.8621937639198183,0.8489583333333295
0.13,45.0,0.13313609467455623,201978.1950958181,198601.11392559265,149956.7745161749,0.7550651230101221,0.7424404126645238
0.2,45.0,0.08653846153846154,187751.34250635767,185380.20040811427,123443.09469036225,0.6658914728682052,0.6574818216609141
0.32,45.0,0.054086538461538464,113742.96792482105,90534.516478378,48428.78103684531,0.5349206349206201,0.42577384712569255
0.5,45.0,0.03461538461538462,113742.96792482105,90534.516478378,48428.78103684531,0.5349206349206201,0.42577384712569255
0.8,45.0,0.021634615384615384,28597.41076062973,37363.45124504386,10634.213046666348,0.28461538461538505,0.3718592964824126
0.032,60.0,0.7211538461538461,144711.52078369705,122497.32359138652,110365.88675459559,0.9009656988322644,0.7626613704071391
0.05,60.0,0.46153846153846156,160447.28198113057,155968.5420132991,141837.40914946262,0.9093975446495387,0.8840125391849482
0.08,60.0,0.28846153846153844,167057.73873986976,165189.56617761738,145501.90148311152,0.8808177468464502,0.8709677419354788
0.13,60.0,0.17751479289940827,124520.88655320017,125239.41446175877,98294.61789081097,0.7848537005163397,0.7893825735718296
0.2,60.0,0.11538461538461539,122365.30282752434,115467.4349053617,83852.20692878295,0.7261978842563627,0.6852613035818973
0.32,60.0,0.07211538461538461,73002.43550954797,57841.49663896212,34992.3091468007,0.6049689440993791,0.4793307086614126
0.5,60.0,0.046153846153846156,73002.43550954797,57841.49663896212,34992.3091468007,0.6049689440993791,0.4793307086614126
0.8,60.0,0.028846153846153848,17460.228177972433,23424.009819008275,7831.954203288059,0.3343558282208596,0.44855967078189374
0.032,70.0,0.8413461538461539,80403.27296770163,62672.09781964403,54751.82663216042,0.873623646518482,0.6809651474530705
0.05,70.0,0.5384615384615384,106054.71930324394,101325.63184391605,91971.57229549522,0.9076831856047046,0.8672086720867126
0.08,70.0,0.33653846153846156,104545.81069527086,102884.56222249175,90462.66368752214,0.8792637275541225,0.8652920962199228
0.13,70.0,0.20710059171597633,88881.9022886932,87954.92502328372,71493.52690157489,0.8128427928583748,0.8043654001616669
0.2,70.0,0.1346153846153846,82558.85669337746,81552.9176213954,59997.080364637724,0.7356828193832454,0.7267188859878004
0.32,70.0,0.08413461538461539,49291.01452711555,45985.78614774629,26513.679825809977,0.5765625000000002,0.5379008746355687
0.5,70.0,0.05384615384615385,49291.01452711555,45985.78614774629,26513.679825809977,0.5765625000000002,0.5379008746355687
0.8,70.0,0.03365384615384615,14370.558171170731,14442.410962026584,6251.192804459281,0.4328358208955233,0.43500000000000094
0.05,90.0,0.6923076923076923,99468.47327555725,84522.84389073939,74968.50891394491,0.8869615060616615,0.7536911590696668
0.08,90.0,0.4326923076923077,109014.22426177756,108377.43668589284,96758.39967204662,0.892790996270549,0.8875759133936427
0.13,90.0,0.26627218934911245,87969.25488655231,88035.76924158653,73123.68596528936,0.8306133585841041,0.831241392911555
0.18,90.0,0.19230769230769232,84147.86023403276,82166.44739341622,64011.8502724087,0.779050966703202,0.7607068093517575
0.32,90.0,0.10817307692307693,51542.741863109506,45568.81401966989,30245.661090521426,0.6637359725330094,0.5868073757280856
0.5,90.0,0.06923076923076923,51542.741863109506,45568.81401966989,30245.661090521426,0.6637359725330094,0.5868073757280856
0.8,90.0,0.04326923076923077,12075.565983226907,13868.583233316327,6734.095226056961,0.48556475544522293,0.5576629066836861
0.05,120.0,0.9230769230769231,48211.567336713815,36500.879985420026,29896.96559655722,0.8190752006115829,0.6201201754706333
0.08,120.0,0.5769230769230769,70501.88611644381,66075.50921255437,57739.42565102832,0.8738400405707022,0.8189770349641925
0.13,120.0,0.35502958579881655,58245.94302084359,57161.818124046,48664.76708865379,0.8513509311940902,0.8355048362980212
0.18,120.0,0.2564102564102564,55432.5500509574,54552.809356015096,43412.98172793762,0.7957973611335348,0.7831676819491334
0.25,120.0,0.18461538461538463,52883.967916518486,51264.889587038815,38516.64715305673,0.7513260530418621,0.7283236994216904
0.4,120.0,0.11538461538461539,34896.38089932447,31750.641444684377,22213.89686074351,0.6996361600896889,0.6365673542144747
0.65,120.0,0.07100591715976332,8287.33507173771,9650.48883541459,4645.7417708608755,0.48139963167589034,0.5605833154621976
0.08,150.0,0.7211538461538461,48917.13714659683,40166.94815033595,32177.182387685833,0.8010860637769591,0.6577895654697855
0.13,150.0,0.4437869822485207,41024.352447124584,39586.5540184209,33058.7003365561,0.8350992188199261,0.8058311311352144
0.18,150.0,0.32051282051282054,39563.44971734161,38729.91762455789,31707.987350384232,0.8186949339205103,0.8014464758993415
0.25,150.0,0.23076923076923078,38408.23466337697,37222.80629261633,29186.06402488813,0.7840909090907956,0.759890796353565
0.4,150.0,0.14423076923076922,25242.33755605384,23253.590409309556,16983.438547188165,0.7303576887803468,0.6728156023377101
0.65,150.0,0.08875739644970414,6135.080563508385,6757.119438719159,3643.3705548068274,0.5391899000526538,0.5938586326767553
0.13,200.0,0.591715976331361,28165.92026954298,24604.30339548083,18275.50215369674,0.7427766541463423,0.6488515901061761
0.18,200.0,0.42735042735042733,27961.536067688117,26248.263279965606,20859.62936671389,0.7947051256010269,0.746011568041819
0.25,200.0,0.3076923076923077,27463.904967519753,26296.24913605327,20888.065429580653,0.7943363071101358,0.7605642917234082
0.4,200.0,0.19230769230769232,18277.279407625912,16821.708439633447,12952.626635820901,0.769994717379797,0.7086736678335518
0.65,200.0,0.11834319526627218,4350.717618618051,4773.7040537613775,2832.9427631034405,0.5934475055845283,0.6511437908496778
0.13,250.0,0.7396449704142012,16023.721425434522,12409.099442092021,9883.309100136456,0.7964565959244381,0.6167923691214849
0.18,250.0,0.5341880341880342,15675.37965531631,13745.28188823275,9682.479406139732,0.7044220325833289,0.6176870748298536
0.25,250.0,0.38461538461538464,15718.0337496165,13962.106867592045,10731.059224352715,0.7685845213848755,0.6827227498868642
0.4,250.0,0.2403846153846154,10691.959637910875,9625.607280406146,7393.376345363322,0.7680945347119297,0.6914893617020733
0.65,250.0,0.14792899408284024,2539.695864789715,2678.3216712652943,1661.7324237777125,0.6204379562043703,0.6543037088873249
0.13,300.0,0.8875739644970414,7702.618529039535,5430.514070705948,4484.011663306074,0.8257066651377203,0.5821412090448156
0.18,300.0,0.6410256410256411,13439.594212414728,11166.535780463406,8614.349794705828,0.771443352178856,0.6409679978840719
0.25,300.0,0.46153846153846156,13619.096859261357,11187.813484150574,8239.349215649998,0.7364575059570332,0.6049849928225612
0.4,300.0,0.28846153846153844,9295.03804957968,7215.650952445958,5514.818942226785,0.7642857142857463,0.5933078393881523
0.65,300.0,0.17751479289940827,2265.9987596969045,2175.3588093090257,1391.5898265432502,0.6397058823529304,0.6141176470588123
0.18,400.0,0.8547008547008547,8534.373367892973,6465.46797904012,5385.079405397109,0.8328986274241191,0.6309870887130657
0.25,400.0,0.6153846153846154,10402.267247455424,8619.681556493351,6806.882548736021,0.7896907216494885,0.6543652827609387
0.4,400.0,0.38461538461538464,6997.0487191576,5568.136560101994,4091.238544958699,0.7347590169167398,0.584709169418397
0.65,400.0,0.23668639053254437,1683.0594709278016,1425.357651197558,885.0724567286424,0.6209476309226821,0.525871172122479
0.25,500.0,0.7692307692307693,6723.35161406486,5214.429243290656,4318.727047892926,0.828226225036955,0.6423473433783234
0.4,500.0,0.4807692307692308,4752.377006611294,3924.1766756163343,3140.4076928505588,0.8002717391304315,0.6608077786088444
0.65,500.0,0.2958579881656805,1117.8927214504397,991.7076924790812,598.9345741316315,0.6039426523297492,0.5357710651828271
0.4,650.0,0.625,3216.829611805045,2631.158206226385,2159.363523946459,0.8206893522542775,0.6712707182320375
0.65,650.0,0.38461538461538464,783.7689827657255,687.7972705903305,479.85856087697476,0.6976744186046512,0.6122448979591837
0.4,800.0,0.7692307692307693,1935.429528870523,1467.3302707274493,1210.3099257674926,0.8248381089878727,0.6253443526170672
0.65,800.0,0.47337278106508873,511.8491316021064,430.50664638449757,339.4555004722303,0.7885023456038657,0.6631944444444445
0.65,1000.0,0.591715976331361,372.6085166672821,317.5945536312351,255.31820890696557,0.8039124285595283,0.6852183927265141
0.65,1200.0,0.7100591715976331,250.41807435610235,180.58062649298142,142.01048630479994,0.7864104198925206,0.567093596059111
0.65,1500.0,0.8875739644970414,93.60454917310778,61.66288083816176,43.66896469066899,0.7081888503600898,0.46652609383235955
