Q2,x,y,gen,rec,gen_rec,purity,stability
10.0,0.008,0.125,1233472.2295299578,1144798.9152079604,470764.9563803159,0.41122065205206654,0.38165833418050393
10.0,0.013,0.07692307692307693,1175291.6934592826,1188652.6872445687,467277.4393249051,0.3931152003770816,0.39758422689906786
10.0,0.02,0.05,1131491.3717398797,1194470.4508872982,500988.21773942665,0.4194228642217758,0.4427680407045999
10.0,0.032,0.03125,1082269.865523809,1175779.3976270002,521380.10742540425,0.44343361388851693,0.4817468581859302
10.0,0.05,0.02,1006207.2784985657,1072820.81953593,503478.91709923395,0.46930382775105334,0.5003729627661918
10.0,0.08,0.0125,922072.60283171,1080514.3543972946,468541.92837641214,0.4336286014800446,0.5081399522526828
10.0,0.13,0.007692307692307693,696368.59122678,711512.4828660572,257947.13753919827,0.36253353771132224,0.3704175357547035
12.0,0.0013,0.9230769230769231,602122.2632784809,249215.55920101365,35257.25836982313,0.14147294207014233,0.05855498213577379
12.0,0.002,0.6,1107675.4934626322,571687.2420794246,163856.6143221252,0.2866193300485803,0.14792835563230142
12.0,0.0032,0.375,1177472.9134218625,736336.4713066057,296041.45417644497,0.40204643625913133,0.25142103126272075
12.0,0.005,0.24,1230060.0106514196,999041.4399651827,440297.4231675255,0.440719879630689,0.3579479207151456
12.0,0.008,0.15,1204961.6233373128,1125339.0904796156,487267.2622839254,0.4329959444279624,0.4043840507836003
12.0,0.013,0.09230769230769231,1163130.9778138015,1119834.6077394816,487864.84293426125,0.43565794409504277,0.41944101931774064
12.0,0.02,0.06,1079350.1706367116,1107522.2844180523,483920.81064204447,0.43694002138866284,0.44834459085375256
12.0,0.032,0.0375,1029511.9443986996,1086905.6244897079,497545.64946970245,0.4577634324997587,0.48328302762946646
12.0,0.05,0.024,954575.3308465807,1062283.2672631163,502565.3269325238,0.47309916518532874,0.5264805308626775
12.0,0.08,0.015,907246.9433399793,1008465.1538938674,475196.1331471407,0.4712072909136443,0.5237781583454362
12.0,0.13,0.009230769230769232,676700.3284403982,699294.8528295951,268313.7120008603,0.3836918159988849,0.39650300247267073
12.0,0.2,0.006,609532.2633426457,364010.27734564495,166127.4207934021,0.4563811274912336,0.27254901960786665
15.0,0.002,0.75,856213.5558012954,415720.8908321016,95015.32340341988,0.22855556576249617,0.11097152428811864
15.0,0.0032,0.46875,967124.5245036341,515459.46540928644,209511.77600779728,0.406456356061752,0.21663371230848155
15.0,0.005,0.3,969275.8148448432,678501.0806306599,306678.38975242357,0.45199395919512625,0.31639950678178747
15.0,0.008,0.1875,986486.1375745165,824529.8297204847,382810.1646052142,0.46427691371091656,0.3880542767143525
15.0,0.013,0.11538461538461539,941428.5565391914,918752.4052916956,413645.3261625454,0.4502250266558124,0.43938047480008163
15.0,0.02,0.075,903661.459437964,913431.903070953,425716.4552993301,0.46606260835435437,0.47110170612355895
15.0,0.032,0.046875,845337.5879651825,875736.5156477658,424521.29399865837,0.484759155765759,0.5021914322070148
15.0,0.05,0.03,817848.8780497322,867107.4510569158,444241.4554597423,0.5123257272420588,0.5431828145550487
15.0,0.08,0.01875,744465.9741884866,803184.2488904871,402888.87445649965,0.5016145112569718,0.5411783592872369
15.0,0.13,0.011538461538461539,547981.4563580505,578147.3275870029,244888.55050768977,0.4235746475379799,0.44689203925849613
15.0,0.2,0.0075,487386.77841399255,363215.4950806982,170908.06599609027,0.4705417811487321,0.35066208925946446
18.0,0.002,0.9,455117.42329585523,206835.55253727434,32866.93576847919,0.15890370569902948,0.0722163865546268
18.0,0.0032,0.5625,694269.199560273,366642.1766069033,124177.2591398142,0.33868787352566715,0.178860389051486
18.0,0.005,0.36,749007.5871310392,501507.60918142676,226244.0342172059,0.45112781954891384,0.3020584011489117
18.0,0.008,0.225,768608.232462056,573946.3356151417,274050.4862440847,0.47748451246816326,0.3565541906391353
18.0,0.013,0.13846153846153847,732992.4257020378,644568.4168718355,300463.55098893045,0.4661468714944405,0.4099135822599472
18.0,0.02,0.09,710762.4255095432,651380.8362856645,322215.48666115635,0.49466528444175484,0.4533378173869576
18.0,0.032,0.05625,661043.7154015983,650586.0540207177,330940.16415606014,0.5086800771562826,0.5006327969626138
18.0,0.05,0.036,618974.0376179526,620952.0295705617,331418.22867632884,0.5337259770380833,0.5354315504924119
18.0,0.08,0.0225,565908.8758681267,581212.916323226,307515.0026628938,0.5290918250892374,0.5434002111932836
18.0,0.13,0.013846153846153847,418545.4874952996,428728.26177702035,194572.25974939673,0.4538358608385675,0.4648772130211578
18.0,0.2,0.009,389025.0033687073,314620.2365953848,157044.19490829456,0.4991547797679022,0.4036866359447142
18.0,0.32,0.005625,234251.61493170858,53477.49239856732,31910.806727941617,0.5967147167281261,0.136224489795917
22.0,0.0032,0.6875,575589.682403568,266289.9099749386,75534.19420246794,0.28365398527333124,0.13122923588040974
22.0,0.005,0.44,632240.328055409,367416.48705255945,169832.42082548543,0.4622340771583031,0.2686200378072078
22.0,0.008,0.275,642877.2636313876,498669.10109233134,253493.71187252848,0.5083405234397964,0.3943112102621761
22.0,0.013,0.16923076923076924,656502.1024590456,550443.4886374316,279189.67983697326,0.5072086155984508,0.42526852357550504
22.0,0.02,0.11,597461.134205861,539543.6175753053,266042.905529584,0.4930887825625178,0.44528905781161043
