Q2,x,y,gen,rec,gen_rec,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p_opt,sigma_p2p_pess,sigma_norm_opt,sigma_norm_pess
35.0,0.05,0.2692307692307692,348629.74123263,351144.5889125851,305518.0667191135,0.8700634335993428,0.8763396537510282,0.456365324548605,0.0035017689241731,0.16875514008388184,1.2,4.2,2.5,4.3
35.0,0.08,0.1682692307692307,346474.15750695416,341085.1981927646,280369.5899195622,0.821992837581627,0.8092077975943556,0.4109325971970709,0.003006598799054,0.1712255474620841,1.2,4.2,2.5,4.3
35.0,0.13,0.1035502958579881,268226.46826492174,266214.59012095764,187751.34250635767,0.7052631578947296,0.6999732118939118,0.3691933004823793,0.0026937964754222,0.1938135217733567,1.2,4.2,2.5,4.3
35.0,0.2,0.0673076923076923,240347.58541284775,225545.91049654043,139322.5614695075,0.6177126473399059,0.5796711509715878,0.324617137048291,0.0025429875787199,0.21056322393457994,1.2,4.2,2.5,4.3
35.0,0.32,0.0420673076923076,146579.69334594943,110437.73954545143,51734.00941621457,0.4684450227716139,0.3529411764705686,0.2359156262528143,0.0024408600926374,0.3009132044662325,1.2,4.2,2.5,4.3
35.0,0.5,0.0269230769230769,146579.69334594943,110437.73954545143,51734.00941621457,0.4684450227716139,0.3529411764705686,0.1071963436108288,0.0018045580592667,0.3009132044662325,1.2,4.2,2.5,4.3
35.0,0.8,0.016826923076923,36716.77612734118,49578.42569053896,10921.624210089762,0.2202898550724641,0.2974559686888459,0.0071912878733388,0.0009467627949601,0.4491109396662134,1.2,4.2,2.5,4.3
45.0,0.02,0.8653846153846154,184517.96691784397,139199.27677541814,127323.14539657874,0.9146825209587822,0.690031152647964,0.5212658909531481,0.0041804490388367,0.26802882999281896,1.2,4.2,2.5,4.3
45.0,0.032,0.5408653846153846,250766.2400869476,235183.07074087168,220085.09839149503,0.9358033199336366,0.8776504297994238,0.5052865091010766,0.0039183766073234,0.20620394593263208,1.2,4.2,2.5,4.3
45.0,0.05,0.3461538461538461,258598.1942902364,253784.05730289372,229354.10841190108,0.903737259343146,0.8869130313976076,0.4613321407539154,0.0034289605950873,0.19850334608136488,1.2,4.2,2.5,4.3
45.0,0.08,0.2163461538461538,262118.9810421736,258095.2247542454,222528.0932805943,0.8621937639198183,0.8489583333333295,0.4136517704837377,0.002935741743622,0.19683848571006435,1.2,4.2,2.5,4.3
45.0,0.13,0.1331360946745562,201978.1950958181,198601.11392559265,149956.7745161749,0.7550651230101221,0.7424404126645238,0.3690519582844003,0.0026270875717675,0.22439292513584375,1.2,4.2,2.5,4.3
45.0,0.2,0.0865384615384615,187751.34250635767,185380.20040811427,123443.09469036224,0.6658914728682052,0.6574818216609141,0.3219100919823636,0.0024919115152691,0.2322567402316481,1.2,4.2,2.5,4.3
45.0,0.32,0.0540865384615384,113742.96792482105,90534.516478378,48428.78103684531,0.5349206349206201,0.4257738471256925,0.231347792338712,0.0023386968682825,0.33234787536630456,1.2,4.2,2.5,4.3
45.0,0.5,0.0346153846153846,113742.96792482105,90534.516478378,48428.78103684531,0.5349206349206201,0.4257738471256925,0.1031374287860892,0.0017139008471814,0.33234787536630456,1.2,4.2,2.5,4.3
45.0,0.8,0.0216346153846153,28597.41076062973,37363.45124504386,10634.213046666348,0.284615384615385,0.3718592964824126,0.0065337853992927,0.0009120454739118,0.5173405345689955,1.2,4.2,2.5,4.3
60.0,0.032,0.7211538461538461,144711.52078369705,122497.32359138652,110365.8867545956,0.9009656988322644,0.7626613704071391,0.5001384926017806,0.0038530082317028,0.2857174069416564,1.2,4.2,2.5,4.3
60.0,0.05,0.4615384615384615,160447.28198113057,155968.5420132991,141837.40914946262,0.9093975446495388,0.8840125391849482,0.4646478341892034,0.0033580177508721,0.25321037347017733,1.2,4.2,2.5,4.3
60.0,0.08,0.2884615384615384,167057.73873986976,165189.56617761738,145501.90148311152,0.8808177468464502,0.8709677419354788,0.4161081201406881,0.0028675612776745,0.24604168561558287,1.2,4.2,2.5,4.3
60.0,0.13,0.1775147928994082,124520.88655320017,125239.41446175876,98294.61789081096,0.7848537005163397,0.7893825735718296,0.3686859323296859,0.002563166718427,0.2825722344077507,1.2,4.2,2.5,4.3
60.0,0.2,0.1153846153846153,122365.30282752434,115467.4349053617,83852.20692878295,0.7261978842563627,0.6852613035818973,0.3188073031942247,0.002438955114182,0.2942864329567653,1.2,4.2,2.5,4.3
60.0,0.32,0.0721153846153846,73002.43550954797,57841.49663896212,34992.3091468007,0.6049689440993791,0.4793307086614126,0.2261863880003569,0.002233912134262,0.41579593497071804,1.2,4.2,2.5,4.3
60.0,0.5,0.0461538461538461,73002.43550954797,57841.49663896212,34992.3091468007,0.6049689440993791,0.4793307086614126,0.0988049452612833,0.0016187317539884,0.41579593497071804,1.2,4.2,2.5,4.3
60.0,0.8,0.0288461538461538,17460.228177972433,23424.009819008275,7831.954203288059,0.3343558282208596,0.4485596707818937,0.0059035053099451,0.0008703960293414,0.6533853299167328,1.2,4.2,2.5,4.3
70.0,0.032,0.8413461538461539,80403.27296770163,62672.09781964403,54751.82663216042,0.873623646518482,0.6809651474530705,0.4917001655681899,0.003833618910148,0.3994504216918042,1.2,4.2,2.5,4.3
70.0,0.05,0.5384615384615384,106054.71930324394,101325.63184391604,91971.57229549522,0.9076831856047046,0.8672086720867126,0.4647929527042236,0.0033258032611846,0.3141523694775924,1.2,4.2,2.5,4.3
70.0,0.08,0.3365384615384615,104545.81069527086,102884.56222249176,90462.66368752214,0.8792637275541225,0.8652920962199228,0.4170498494805575,0.0028367172335397,0.3117632305213836,1.2,4.2,2.5,4.3
70.0,0.13,0.2071005917159763,88881.9022886932,87954.92502328372,71493.52690157489,0.8128427928583748,0.8043654001616669,0.3684088123214177,0.0025337652337134,0.3371862983412451,1.2,4.2,2.5,4.3
70.0,0.2,0.1346153846153846,82558.85669337746,81552.9176213954,59997.080364637724,0.7356828193832454,0.7267188859878004,0.31716273718505,0.0024128558814316,0.35017105817131255,1.2,4.2,2.5,4.3
70.0,0.32,0.0841346153846153,49291.01452711555,45985.78614774629,26513.679825809977,0.5765625000000002,0.5379008746355687,0.2235647685915123,0.0021835546320136,0.466324456066116,1.2,4.2,2.5,4.3
70.0,0.5,0.0538461538461538,49291.01452711555,45985.78614774629,26513.679825809977,0.5765625000000002,0.5379008746355687,0.0966192448995031,0.0015714539338131,0.466324456066116,1.2,4.2,2.5,4.3
70.0,0.8,0.0336538461538461,14370.558171170733,14442.410962026584,6251.192804459281,0.4328358208955233,0.4350000000000009,0.0056098062434683,0.0008480038489499,0.8321088683562758,1.2,4.2,2.5,4.3
90.0,0.05,0.6923076923076923,99468.47327555723,84522.84389073939,74968.50891394491,0.8869615060616615,0.7536911590696668,0.461162383992011,0.0032831008599895,0.3439639672821721,1.2,4.2,2.5,4.3
90.0,0.08,0.4326923076923077,109014.22426177756,108377.43668589284,96758.39967204662,0.892790996270549,0.8875759133936427,0.417788723539916,0.0027953055879736,0.30375998487666217,1.2,4.2,2.5,4.3
90.0,0.13,0.2662721893491124,87969.25488655231,88035.76924158653,73123.68596528936,0.8306133585841041,0.831241392911555,0.3678442737696877,0.0024924634913462,0.3370314418322877,1.2,4.2,2.5,4.3
90.0,0.18,0.1923076923076923,84147.86023403276,82166.44739341622,64011.8502724087,0.779050966703202,0.7607068093517575,0.3298615411770906,0.0023957881863803,0.3488612600160851,1.2,4.2,2.5,4.3
90.0,0.32,0.1081730769230769,51542.74186310951,45568.81401966989,30245.661090521426,0.6637359725330094,0.5868073757280856,0.2194410088457969,0.0021086332086916,0.46845312145422197,1.2,4.2,2.5,4.3
90.0,0.5,0.0692307692307692,51542.74186310951,45568.81401966989,30245.661090521426,0.6637359725330094,0.5868073757280856,0.0932486026322491,0.0014996209743283,0.46845312145422197,1.2,4.2,2.5,4.3
90.0,0.8,0.0432692307692307,12075.565983226908,13868.583233316327,6734.095226056961,0.4855647554452229,0.5576629066836861,0.0051850088236002,0.00081209377414,0.8491490955144502,1.2,4.2,2.5,4.3
120.0,0.05,0.9230769230769232,48211.567336713815,36500.879985420026,29896.96559655722,0.8190752006115829,0.6201201754706333,0.4485278629339024,0.0032519213350953,0.5234176130410093,1.2,4.2,2.5,4.3
120.0,0.08,0.5769230769230769,70501.88611644381,66075.50921255437,57739.42565102832,0.8738400405707022,0.8189770349641925,0.4167159820128218,0.002763374837136,0.38902699689034176,1.2,4.2,2.5,4.3
120.0,0.13,0.3550295857988165,58245.94302084359,57161.818124046,48664.76708865379,0.8513509311940902,0.8355048362980212,0.3670184870238991,0.0024552527013696,0.41826062599374436,1.2,4.2,2.5,4.3
120.0,0.18,0.2564102564102564,55432.5500509574,54552.809356015096,43412.98172793762,0.7957973611335348,0.7831676819491334,0.3275238605017819,0.00236017814848,0.4281455550751802,1.2,4.2,2.5,4.3
120.0,0.25,0.1846153846153846,52883.967916518486,51264.889587038815,38516.64715305673,0.7513260530418621,0.7283236994216904,0.2711766148998545,0.002048881340371,0.4416619512604244,1.2,4.2,2.5,4.3
120.0,0.4,0.1153846153846153,34896.38089932447,31750.641444684377,22213.89686074351,0.6996361600896889,0.6365673542144747,0.1549686964517485,0.0020111852435128,0.5612078642587045,1.2,4.2,2.5,4.3
120.0,0.65,0.0710059171597633,8287.33507173771,9650.48883541459,4645.741770860876,0.4813996316758903,0.5605833154621976,0.0281869349834946,0.0008298186423371,1.0179474146084804,1.2,4.2,2.5,4.3
150.0,0.08,0.7211538461538461,48917.13714659683,40166.94815033595,32177.182387685836,0.8010860637769591,0.6577895654697855,0.4134861765189121,0.0027521144754282,0.49895982895463514,1.2,4.2,2.5,4.3
150.0,0.13,0.4437869822485207,41024.35244712458,39586.5540184209,33058.7003365561,0.8350992188199261,0.8058311311352144,0.3661965174478045,0.0024348859814344,0.5026042432502579,1.2,4.2,2.5,4.3
150.0,0.18,0.3205128205128205,39563.44971734161,38729.91762455789,31707.987350384232,0.8186949339205103,0.8014464758993415,0.3258448510611381,0.0023376089696666,0.5081321960525189,1.2,4.2,2.5,4.3
150.0,0.25,0.2307692307692307,38408.23466337697,37222.80629261633,29186.06402488813,0.7840909090907956,0.759890796353565,0.2684237715611696,0.0020200667854271,0.5183169887939159,1.2,4.2,2.5,4.3
150.0,0.4,0.1442307692307692,25242.33755605384,23253.59040930956,16983.438547188165,0.7303576887803468,0.6728156023377101,0.1516930545106654,0.001949624022883,0.6557752033000229,1.2,4.2,2.5,4.3
150.0,0.65,0.0887573964497041,6135.080563508385,6757.119438719159,3643.3705548068274,0.5391899000526538,0.5938586326767553,0.0269658490845855,0.0008033272541682,1.2165198569718958,1.2,4.2,2.5,4.3
200.0,0.13,0.591715976331361,28165.92026954298,24604.30339548083,18275.50215369674,0.7427766541463423,0.6488515901061761,0.3646715568083004,0.002423063515591,0.6375209532093572,1.2,4.2,2.5,4.3
200.0,0.18,0.4273504273504273,27961.53606768812,26248.26327996561,20859.62936671389,0.7947051256010269,0.746011568041819,0.3239638266540489,0.0023176656604431,0.6172338185163595,1.2,4.2,2.5,4.3
200.0,0.25,0.3076923076923077,27463.904967519757,26296.24913605327,20888.065429580653,0.7943363071101358,0.7605642917234082,0.2652840607540803,0.0019898053458809,0.616670391818822,1.2,4.2,2.5,4.3
200.0,0.4,0.1923076923076923,18277.279407625912,16821.708439633447,12952.6266358209,0.769994717379797,0.7086736678335518,0.1478058256411326,0.0018788820137899,0.7710187673431695,1.2,4.2,2.5,4.3
200.0,0.65,0.1183431952662721,4350.717618618051,4773.7040537613775,2832.9427631034405,0.5934475055845283,0.6511437908496778,0.0255248036562869,0.0007717309943905,1.4473456304182608,1.2,4.2,2.5,4.3
250.0,0.13,0.7396449704142012,16023.721425434522,12409.09944209202,9883.309100136456,0.7964565959244381,0.6167923691214849,0.3626844854879454,0.0024279800664331,0.897697193778706,1.2,4.2,2.5,4.3
250.0,0.18,0.5341880341880342,15675.37965531631,13745.28188823275,9682.479406139732,0.7044220325833289,0.6176870748298536,0.3227957353811105,0.0023129437620887,0.8529492165139082,1.2,4.2,2.5,4.3
250.0,0.25,0.3846153846153846,15718.0337496165,13962.106867592043,10731.059224352715,0.7685845213848755,0.6827227498868642,0.2633101188848329,0.0019741141138896,0.8463003511774343,1.2,4.2,2.5,4.3
250.0,0.4,0.2403846153846154,10691.959637910875,9625.607280406146,7393.376345363322,0.7680945347119297,0.6914893617020733,0.145104999744373,0.0018313982331621,1.0192622286821575,1.2,4.2,2.5,4.3
250.0,0.65,0.1479289940828402,2539.695864789715,2678.3216712652943,1661.7324237777125,0.6204379562043703,0.6543037088873249,0.0245303536243831,0.0007505504037834,1.9322736534916212,1.2,4.2,2.5,4.3
300.0,0.13,0.8875739644970414,7702.618529039535,5430.514070705948,4484.011663306074,0.8257066651377203,0.5821412090448156,0.3599853512143846,0.0024388763701294,1.3569990022677054,1.2,4.2,2.5,4.3
300.0,0.18,0.6410256410256411,13439.594212414728,11166.535780463406,8614.349794705828,0.771443352178856,0.6409679978840719,0.3220089594601744,0.0023193238789325,0.9463259928466723,1.2,4.2,2.5,4.3
300.0,0.25,0.4615384615384615,13619.096859261355,11187.813484150574,8239.349215649998,0.7364575059570332,0.6049849928225612,0.2621175145106532,0.0019691634275423,0.9454256727337826,1.2,4.2,2.5,4.3
300.0,0.4,0.2884615384615384,9295.03804957968,7215.650952445958,5514.818942226785,0.7642857142857463,0.5933078393881523,0.1431569304853403,0.0017984422236538,1.1772324958681162,1.2,4.2,2.5,4.3
300.0,0.65,0.1775147928994082,2265.9987596969045,2175.3588093090257,1391.5898265432502,0.6397058823529304,0.6141176470588123,0.0237895410043074,0.0007358014208113,2.144048225368261,1.2,4.2,2.5,4.3
400.0,0.18,0.8547008547008547,8534.373367892973,6465.46797904012,5385.079405397109,0.8328986274241191,0.6309870887130657,0.3205260395100727,0.0023502619173555,1.243655278276004,1.2,4.2,2.5,4.3
400.0,0.25,0.6153846153846154,10402.267247455424,8619.681556493351,6806.882548736021,0.7896907216494885,0.6543652827609387,0.261230594424465,0.0019847525468456,1.0770959407698637,1.2,4.2,2.5,4.3
400.0,0.4,0.3846153846153846,6997.0487191576,5568.136560101994,4091.238544958699,0.7347590169167398,0.584709169418397,0.1407155084667763,0.0017610759171545,1.3401242347846631,1.2,4.2,2.5,4.3
400.0,0.65,0.2366863905325443,1683.0594709278016,1425.357651197558,885.0724567286424,0.6209476309226821,0.525871172122479,0.0227582132141261,0.0007198055587938,2.6487323411964807,1.2,4.2,2.5,4.3
500.0,0.25,0.7692307692307693,6723.35161406486,5214.429243290656,4318.727047892926,0.828226225036955,0.6423473433783234,0.261330805842895,0.0020248478497484,1.3848304700684886,1.2,4.2,2.5,4.3
500.0,0.4,0.4807692307692308,4752.377006611294,3924.1766756163343,3140.4076928505588,0.8002717391304315,0.6608077786088444,0.1395486343499929,0.0017507977755995,1.5963412053135662,1.2,4.2,2.5,4.3
500.0,0.65,0.2958579881656805,1117.8927214504397,991.7076924790812,598.9345741316315,0.6039426523297492,0.5357710651828271,0.022089635398849,0.0007181707957089,3.1754710593097952,1.2,4.2,2.5,4.3
650.0,0.4,0.625,3216.829611805045,2631.158206226385,2159.363523946459,0.8206893522542775,0.6712707182320375,0.1392592782994542,0.0017729583272709,1.9495147209910348,1.2,4.2,2.5,4.3
650.0,0.65,0.3846153846153846,783.7689827657255,687.7972705903305,479.8585608769748,0.6976744186046512,0.6122448979591837,0.0214859365305136,0.0007406810770358,3.813026082065092,1.2,4.2,2.5,4.3
800.0,0.4,0.7692307692307693,1935.429528870523,1467.3302707274493,1210.3099257674926,0.8248381089878727,0.6253443526170672,0.1398715355294747,0.0018257054954263,2.6105743194016804,1.2,4.2,2.5,4.3
800.0,0.65,0.4733727810650887,511.8491316021064,430.5066463844976,339.4555004722303,0.7885023456038657,0.6631944444444445,0.0211851175893618,0.0007937771574156,4.819589723027296,1.2,4.2,2.5,4.3
1000.0,0.65,0.591715976331361,372.6085166672821,317.5945536312351,255.3182089069656,0.8039124285595283,0.6852183927265141,0.0210776037516595,0.0009095691422613,5.611299853480081,1.2,4.2,2.5,4.3
1200.0,0.65,0.7100591715976331,250.41807435610235,180.58062649298145,142.01048630479994,0.7864104198925206,0.567093596059111,0.0211657951778487,0.0010619806545757,7.441567446010227,1.2,4.2,2.5,4.3
1500.0,0.65,0.8875739644970414,93.60454917310778,61.66288083816176,43.66896469066899,0.7081888503600898,0.4665260938323595,0.0213954942421401,0.0012975789664948,12.734681707942796,1.2,4.2,2.5,4.3
