Q2,x,y,purity,stability,sigma_red,sigma_red_pdf_unc,sigma_stat,sigma_p2p,sigma_norm
35.0,0.13,0.051775147928994,0.4297933000713005,0.4026711185309095,0.3692575084827646,0.0026930107412436,0.19431692371956621,1.2,2.5
35.0,0.2,0.0336538461538461,0.3661764705882399,0.2859877488514636,0.3246071311262254,0.0025426456493246,0.2278974029179907,1.2,2.5
35.0,0.32,0.0210336538461538,0.3038961038961052,0.1485714285714276,0.2358995943393868,0.0024406205397806,0.3709446375253725,1.2,2.5
35.0,0.5,0.0134615384615384,0.3038961038961052,0.1485714285714276,0.1071905888223453,0.0018044722768028,0.3709446375253725,1.2,2.5
35.0,0.8,0.0084134615384615,0.0904761904761904,0.1061452513966475,0.0071908494410729,0.0009467208671672,0.5022614135416477,1.2,2.5
45.0,0.013,0.6656804733727811,0.9285159685674922,0.4173885145973968,0.6258066022278577,0.0046290323314936,0.2749859470138846,1.2,2.5
45.0,0.02,0.4326923076923077,0.8210059171597784,0.5101102941176727,0.5826358030969394,0.0039682138574708,0.22857066111421565,1.2,2.5
45.0,0.032,0.2704326923076923,0.7052489905787518,0.6357294510160941,0.5205100912934414,0.0038916061368133,0.18881220202228588,1.2,2.5
45.0,0.05,0.173076923076923,0.6311286607436865,0.60181989331662,0.4650491581893899,0.0034206623524979,0.18671925665058559,1.2,2.5
45.0,0.08,0.1081730769230769,0.6036818339701521,0.552096569250342,0.4144183909552734,0.002931885405745,0.19183755353990928,1.2,2.5
45.0,0.13,0.0665680473372781,0.4631630648330171,0.4016183986371522,0.3691503722518089,0.0026258448537565,0.22812116085398915,1.2,2.5
45.0,0.2,0.0432692307692307,0.3877551020408094,0.286897223575259,0.3218903765746335,0.0024913294673963,0.2641043611975261,1.2,2.5
45.0,0.32,0.0270432692307692,0.3721286370597281,0.1899921813917089,0.2313209096429952,0.002338309461241,0.40280779764484576,1.2,2.5
45.0,0.5,0.0173076923076923,0.3721286370597281,0.1899921813917089,0.1031281247119518,0.0017137593057402,0.40280779764484576,1.2,2.5
45.0,0.8,0.0108173076923076,0.1407624633431076,0.1638225255972689,0.0065331207878204,0.0009119719491528,0.5574132273746238,1.2,2.5
60.0,0.013,0.8875739644970415,0.9388472852988692,0.3736578382247578,0.605462903333518,0.0045886921743254,0.43653260359625323,1.2,2.5
60.0,0.02,0.5769230769230769,0.9061611374407544,0.4955935717988696,0.5881202616408664,0.0038945660941079,0.31690437142644773,1.2,2.5
60.0,0.032,0.3605769230769231,0.769652594974629,0.59846938775512,0.5298608072657242,0.0038064931961513,0.2636652059098474,1.2,2.5
60.0,0.05,0.2307692307692307,0.6951357466063504,0.6200807265388699,0.4717373676717821,0.0033444729956511,0.24480107997679462,1.2,2.5
60.0,0.08,0.1442307692307692,0.6824445775913814,0.5752525252525424,0.4174977262110569,0.0028608710710407,0.25195692039047757,1.2,2.5
60.0,0.13,0.0887573964497041,0.5385281385281261,0.4389555398729592,0.3688496834613603,0.0025610287988287,0.30287502825293844,1.2,2.5
60.0,0.2,0.0576923076923076,0.448098663925998,0.3353846153846086,0.3187667014925034,0.0024378848260721,0.3299879183745573,1.2,2.5
60.0,0.32,0.0360576923076923,0.3916449086161856,0.2071823204419896,0.2261379322849547,0.002233235599211,0.5259628533870779,1.2,2.5
60.0,0.5,0.023076923076923,0.3916449086161856,0.2071823204419896,0.0987888159842554,0.0016184802955147,0.5259628533870779,1.2,2.5
60.0,0.8,0.0144230769230769,0.1717171717171719,0.1752577319587631,0.0059024274945472,0.0008702598716291,0.7315126902376898,1.2,2.5
70.0,0.02,0.6730769230769231,0.94929879889729,0.3822714681440357,0.5858925261719464,0.0038650491567241,0.42686091069402643,1.2,2.5
70.0,0.032,0.4206730769230769,0.8991260833724839,0.6289978678038277,0.5335255064311936,0.0037671021871221,0.3280900975952751,1.2,2.5
70.0,0.05,0.2692307692307692,0.7710731221868382,0.7079062957540171,0.4748954130797758,0.0033079087455123,0.2906625003753706,1.2,2.5
70.0,0.08,0.1682692307692307,0.7021097046413394,0.6042120551924349,0.4189820019189382,0.0028277004985591,0.29901659009306414,1.2,2.5
70.0,0.13,0.1035502958579881,0.6480186480186427,0.5191409897292156,0.368626445070619,0.0025308821006857,0.35140732971826083,1.2,2.5
70.0,0.2,0.0673076923076923,0.5667166416791671,0.4186046511627899,0.3171038932897338,0.0024113706305637,0.39855801096157717,1.2,2.5
70.0,0.32,0.0420673076923076,0.5068027210884317,0.2728937728937734,0.2234983953347735,0.0021826397632275,0.6003172108297093,1.2,2.5
70.0,0.5,0.0269230769230769,0.5068027210884317,0.2728937728937734,0.096597574410229,0.0015711113692945,0.6003172108297093,1.2,2.5
70.0,0.8,0.016826923076923,0.186567164179105,0.2403846153846159,0.0056084052523571,0.0008478158849224,0.8892053368447174,1.2,2.5
90.0,0.02,0.8653846153846154,0.9604096978889636,0.3680064810861179,0.5709015570954933,0.0038409785844568,0.5247745171763984,1.2,2.5
90.0,0.032,0.5408653846153846,0.9311963059986884,0.5201392975730259,0.5363218218789021,0.0037110718752765,0.3751980194937748,1.2,2.5
90.0,0.05,0.3461538461538461,0.8803675746739064,0.7543870263104402,0.4792034681955792,0.0032543637645759,0.29350242142219407,1.2,2.5
90.0,0.08,0.2163461538461538,0.8187707969294488,0.776235637319185,0.421155861173135,0.0027806156009287,0.2863284196795082,1.2,2.5
90.0,0.13,0.1331360946745562,0.7306252538619746,0.6910117847012499,0.3681984728097791,0.002487707504706,0.3202807819736258,1.2,2.5
90.0,0.18,0.0961538461538461,0.6560797124552334,0.5636338761854542,0.3298009616903136,0.0023931552754831,0.36205736335598787,1.2,2.5
90.0,0.32,0.0540865384615384,0.5791773874135274,0.3770460387854405,0.219330175040764,0.0021071284063341,0.5300033007889124,1.2,2.5
90.0,0.5,0.0346153846153846,0.5791773874135274,0.3770460387854405,0.0932134871821141,0.0014990521663115,0.5300033007889124,1.2,2.5
90.0,0.8,0.0216346153846153,0.3290678240712058,0.3815003666004896,0.0051828505992522,0.0008117781208886,0.8087851479611888,1.2,2.5
120.0,0.032,0.7211538461538461,0.936697382290644,0.4004696531789271,0.5316843834870949,0.0036593821362845,0.5279421108728861,1.2,2.5
120.0,0.05,0.4615384615384615,0.918281381634323,0.6385691639670411,0.4822355823309293,0.0032032224115249,0.4043008736657486,1.2,2.5
120.0,0.08,0.2884615384615384,0.8787464056867925,0.8107864418099081,0.4232427933814314,0.0027380552309629,0.34551816395168494,1.2,2.5
120.0,0.13,0.1775147928994082,0.7998413887296807,0.7760772913815525,0.3676667912998074,0.0024466436031266,0.38121525480805574,1.2,2.5
120.0,0.18,0.1282051282051282,0.7351389377416601,0.6994310847634145,0.3274014256416631,0.0023551992682608,0.4071149494137591,1.2,2.5
120.0,0.25,0.0923076923076923,0.694657821228834,0.6247448579052406,0.2709303341039701,0.0020456570538266,0.4381192827113429,1.2,2.5
120.0,0.4,0.0576923076923076,0.6375000000000292,0.5188284518828062,0.1548419054521527,0.0020088666944741,0.5766318992985507,1.2,2.5
120.0,0.65,0.0355029585798816,0.3745654692931855,0.4639397201291729,0.028171087816988,0.0008286759421528,0.9775052677134662,1.2,2.5
150.0,0.032,0.9014423076923076,0.9017947587841304,0.3237754791603005,0.5193977190256286,0.0036316092315513,0.8359042403743158,1.2,2.5
150.0,0.05,0.5769230769230769,0.9282592862345104,0.4997304317989828,0.4822634129227837,0.0031730382671731,0.5479920245975525,1.2,2.5
150.0,0.08,0.3605769230769231,0.8956547098278641,0.7288087327952871,0.4244932551769299,0.0027154418030681,0.43861729805817373,1.2,2.5
150.0,0.13,0.2218934911242603,0.8342472582251983,0.800143437723976,0.3672803205495879,0.0024210672709143,0.45336087949636533,1.2,2.5
150.0,0.18,0.1602564102564102,0.7726513988113262,0.7565871199736539,0.3256455673350716,0.0023293642544045,0.4692908483239941,1.2,2.5
